,TimeStamp,ReadsAvg,WritesAvg
14761,2016-11-22 18:19:18,60.0493,128.5651
14762,2016-11-22 18:19:19,60.2116,117.54
14763,2016-11-22 18:19:20,58.9264,122.8737
14764,2016-11-22 18:19:22,58.1412,116.4203
14765,2016-11-22 18:19:25,57.2837,116.7028
14766,2016-11-22 18:19:26,58.0454,115.5036
14767,2016-11-22 18:19:27,56.2519,113.1345
14768,2016-11-22 18:19:28,56.1246,114.3265
14769,2016-11-22 18:19:30,56.1059,114.4146
14770,2016-11-22 18:19:31,56.681,111.0737
14771,2016-11-22 18:19:32,56.0822,112.1687
14772,2016-11-22 18:19:33,55.6385,113.9655
14773,2016-11-22 18:19:36,53.6083,107.7808
14774,2016-11-22 18:19:37,51.2697,103.1997
14775,2016-11-22 18:19:38,51.5247,103.0931
14776,2016-11-22 18:19:39,52.3209,102.9324
14777,2016-11-22 18:19:41,53.3218,105.9021
14778,2016-11-22 18:19:42,52.4773,106.1158
14779,2016-11-22 18:19:44,53.6145,107.5154
14780,2016-11-22 18:19:45,53.2286,107.5563
14781,2016-11-22 18:19:46,52.8401,105.9301
14782,2016-11-22 18:19:48,52.4326,106.3048
14783,2016-11-22 18:19:50,58.1267,108.2136
14784,2016-11-22 18:19:52,53.2888,106.5724
14785,2016-11-22 18:19:55,52.3272,105.3794
14786,2016-11-22 18:19:56,53.7783,104.1777
14787,2016-11-22 18:19:59,52.6309,106.6515
14788,2016-11-22 18:20:01,53.2461,106.5308
14789,2016-11-22 18:20:02,53.6367,107.6703
14790,2016-11-22 18:20:03,53.137,106.325
14791,2016-11-22 18:20:04,53.0074,108.3761
14792,2016-11-22 18:20:06,56.5525,109.8525
14793,2016-11-22 18:20:07,53.3343,107.058
14794,2016-11-22 18:20:08,53.4519,105.8526
14795,2016-11-22 18:20:09,54.1521,107.2939
14796,2016-11-22 18:20:11,53.174,105.0478
14797,2016-11-22 18:20:12,53.9261,106.0568
14798,2016-11-22 18:20:14,54.2978,105.3481
14799,2016-11-22 18:20:17,53.4936,110.0346
14800,2016-11-22 18:20:18,53.2297,108.1306
14801,2016-11-22 18:20:19,52.306,107.8888
14802,2016-11-22 18:20:22,53.1751,110.4127
14803,2016-11-22 18:20:23,53.6931,105.4804
14804,2016-11-22 18:20:24,54.5912,107.1523
14805,2016-11-22 18:20:25,54.9806,109.2726
14806,2016-11-22 18:20:26,55.2066,110.8513
14807,2016-11-22 18:20:27,53.6805,105.6945
14808,2016-11-22 18:20:28,53.2376,108.5131
14809,2016-11-22 18:20:29,53.8618,104.7002
14810,2016-11-22 18:20:30,54.1621,110.6735
14811,2016-11-22 18:20:31,52.351000000000006,106.2348
14812,2016-11-22 18:20:33,52.1152,104.3718
14813,2016-11-22 18:20:36,55.5878,112.2546
14814,2016-11-22 18:20:37,53.8108,108.6934
14815,2016-11-22 18:20:39,54.1756,107.2462
14816,2016-11-22 18:20:40,52.6491,106.5264
14817,2016-11-22 18:20:41,53.8627,108.3715
14818,2016-11-22 18:20:42,54.2081,107.665
14819,2016-11-22 18:20:43,53.6228,108.5663
14820,2016-11-22 18:20:44,53.8246,105.986
14821,2016-11-22 18:20:47,53.0338,108.2328
14822,2016-11-22 18:20:49,53.7911,109.8471
14823,2016-11-22 18:20:50,52.7937,105.5031
14824,2016-11-22 18:20:53,53.6458,105.0849
14825,2016-11-22 18:20:54,53.1127,109.3809
14826,2016-11-22 18:20:55,52.0027,106.4581
14827,2016-11-22 18:20:56,52.1961,104.4091
14828,2016-11-22 18:20:57,55.3134,108.5447
14829,2016-11-22 18:20:59,53.0929,109.2674
14830,2016-11-22 18:21:00,53.7636,107.0939
14831,2016-11-22 18:21:01,63.2888,122.4126
14832,2016-11-22 18:21:02,53.6072,108.1728
14833,2016-11-22 18:21:03,53.1643,106.8076
14834,2016-11-22 18:21:05,53.0625,106.943
14835,2016-11-22 18:21:06,53.377,106.916
14836,2016-11-22 18:21:07,54.5321,108.5261
14837,2016-11-22 18:21:09,53.6092,105.9033
14838,2016-11-22 18:21:11,53.1864,106.705
14839,2016-11-22 18:21:13,53.0981,106.6448
14840,2016-11-22 18:21:15,53.3401,104.448
14841,2016-11-22 18:21:16,54.4772,106.9696
14842,2016-11-22 18:21:17,54.0761,110.7319
14843,2016-11-22 18:21:18,54.3847,105.4012
14844,2016-11-22 18:21:19,52.7778,106.874
14845,2016-11-22 18:21:22,54.4318,109.5383
14846,2016-11-22 18:21:23,52.7792,105.1678
14847,2016-11-22 18:21:24,52.8623,103.8886
14848,2016-11-22 18:21:25,54.1881,106.7474
14849,2016-11-22 18:21:26,52.5033,105.6478
14850,2016-11-22 18:21:27,55.3123,107.6607
14851,2016-11-22 18:21:28,54.3466,109.7123
14852,2016-11-22 18:21:29,53.4124,106.4009
14853,2016-11-22 18:21:30,52.8438,106.9238
14854,2016-11-22 18:21:31,53.4107,105.7291
14855,2016-11-22 18:21:32,54.1732,106.595
14856,2016-11-22 18:21:34,53.8076,107.7326
14857,2016-11-22 18:21:37,58.6913,112.9575
14858,2016-11-22 18:21:38,53.232,108.5514
14859,2016-11-22 18:21:39,54.1078,108.7183
14860,2016-11-22 18:21:40,52.7655,104.4269
14861,2016-11-22 18:21:41,52.8429,107.0914
14862,2016-11-22 18:21:42,54.66,107.123
14863,2016-11-22 18:21:44,53.2628,105.6556
14864,2016-11-22 18:21:45,54.0333,105.4728
14865,2016-11-22 18:21:46,54.4621,108.9286
14866,2016-11-22 18:21:47,54.3285,111.1461
14867,2016-11-22 18:21:48,53.4111,107.0041
14868,2016-11-22 18:21:49,55.2415,110.7237
14869,2016-11-22 18:21:50,54.1071,108.6664
14870,2016-11-22 18:21:51,53.0649,105.0008
14871,2016-11-22 18:21:52,53.5466,107.7929
14872,2016-11-22 18:23:22,52.1185,103.4225
14873,2016-11-22 18:23:47,52.5895,104.2579
14874,2016-11-22 18:23:59,53.3045,106.6402
14875,2016-11-22 18:24:00,60.2999,111.7695
14876,2016-11-22 18:24:03,64.2919,128.27100000000002
14877,2016-11-22 18:24:04,62.7453,134.0531
14878,2016-11-22 18:24:05,68.6192,141.8259
14879,2016-11-22 18:24:06,61.4604,121.5396
14880,2016-11-22 18:24:07,60.0383,118.7852
14881,2016-11-22 18:24:08,59.3289,118.6782
14882,2016-11-22 18:24:09,60.5752,119.9671
14883,2016-11-22 18:24:10,58.6566,119.5537
14884,2016-11-22 18:24:12,61.3533,117.3231
14885,2016-11-22 18:24:14,57.6049,112.6154
14886,2016-11-22 18:24:16,59.4238,118.874
14887,2016-11-22 18:24:18,61.0495,125.2289
14888,2016-11-22 18:24:19,59.0416,114.4209
14889,2016-11-22 18:24:21,57.7341,115.6335
14890,2016-11-22 18:24:22,59.1423,118.4682
14891,2016-11-22 18:24:24,55.4992,113.871
14892,2016-11-22 18:24:25,57.099,113.42
14893,2016-11-22 18:24:26,59.9837,119.9194
14894,2016-11-22 18:24:27,58.9324,114.4924
14895,2016-11-22 18:24:28,60.8731,116.8659
14896,2016-11-22 18:24:29,59.557,116.7583
14897,2016-11-22 18:24:30,57.7626,117.3463
14898,2016-11-22 18:24:32,59.6747,121.0029
14899,2016-11-22 18:24:33,59.6048,120.0319
14900,2016-11-22 18:24:38,59.3795,115.8268
14901,2016-11-22 18:24:39,60.803,117.2842
14902,2016-11-22 18:24:40,59.8469,116.2213
14903,2016-11-22 18:24:43,59.7573,116.3811
14904,2016-11-22 18:24:44,59.3548,118.3431
14905,2016-11-22 18:24:45,59.2967,118.4756
14906,2016-11-22 18:24:46,59.6184,123.4312
14907,2016-11-22 18:24:47,59.7505,121.7929
14908,2016-11-22 18:24:49,58.2279,116.1132
14909,2016-11-22 18:24:51,57.9555,115.081
14910,2016-11-22 18:24:52,56.9649,113.5724
14911,2016-11-22 18:24:53,58.4158,119.7655
14912,2016-11-22 18:24:56,58.5828,115.4833
14913,2016-11-22 18:24:59,57.6082,119.5784
14914,2016-11-22 18:25:00,58.3605,116.1959
14915,2016-11-22 18:25:01,61.9412,122.2888
14916,2016-11-22 18:25:02,60.5046,122.3143
14917,2016-11-22 18:25:03,58.9526,117.4728
14918,2016-11-22 18:25:04,58.7452,118.2436
14919,2016-11-22 18:25:05,60.3868,122.0696
14920,2016-11-22 18:25:06,61.2913,120.3317
14921,2016-11-22 18:25:07,58.9441,115.8656
14922,2016-11-22 18:25:08,58.867,120.7467
14923,2016-11-22 18:25:12,61.2208,121.255
14924,2016-11-22 18:25:16,58.1377,114.3919
14925,2016-11-22 18:25:17,57.8009,116.0915
14926,2016-11-22 18:25:18,59.6977,113.8712
14927,2016-11-22 18:25:20,64.3063,131.4797
14928,2016-11-22 18:25:21,58.102,114.8071
14929,2016-11-22 18:25:22,57.4947,117.5696
14930,2016-11-22 18:25:24,59.3099,117.547
14931,2016-11-22 18:25:25,58.9187,118.2206
14932,2016-11-22 18:25:26,59.2995,119.5054
14933,2016-11-22 18:25:28,57.253,117.4606
14934,2016-11-22 18:25:30,60.3287,118.4669
14935,2016-11-22 18:25:31,58.4359,118.979
14936,2016-11-22 18:25:32,56.2496,112.934
14937,2016-11-22 18:25:34,58.8414,122.6251
14938,2016-11-22 18:25:35,57.8232,119.0136
14939,2016-11-22 18:25:37,59.2729,117.0329
14940,2016-11-22 18:25:38,57.531000000000006,112.8558
14941,2016-11-22 18:25:39,58.9881,117.7575
14942,2016-11-22 18:25:40,60.6248,117.2213
14943,2016-11-22 18:25:41,56.6698,115.1657
14944,2016-11-22 18:25:43,59.3182,115.6351
14945,2016-11-22 18:25:44,58.2097,115.8027
14946,2016-11-22 18:25:46,57.0022,113.976
14947,2016-11-22 18:25:47,56.9852,111.0184
14948,2016-11-22 18:25:48,66.7958,126.7651
14949,2016-11-22 18:25:49,57.3167,110.9993
14950,2016-11-22 18:25:50,56.8533,116.1337
14951,2016-11-22 18:25:53,59.2805,117.6833
14952,2016-11-22 18:25:54,58.0477,116.8682
14953,2016-11-22 18:25:55,57.0671,114.0293
14954,2016-11-22 18:25:56,57.5433,124.5226
14955,2016-11-22 18:25:57,55.5878,107.7021
14956,2016-11-22 18:25:59,51.417,103.338
14957,2016-11-22 18:26:00,51.8661,103.9909
14958,2016-11-22 18:26:07,53.0377,106.2622
14959,2016-11-22 18:26:11,81.5575,162.5078
14960,2016-11-22 18:26:13,63.257,125.0783
14961,2016-11-22 18:26:15,65.3673,133.2736
14962,2016-11-22 18:26:16,69.8993,141.0212
14963,2016-11-22 18:26:18,64.1583,130.4861
14964,2016-11-22 18:26:19,65.4535,130.2732
14965,2016-11-22 18:26:20,68.9739,142.0886
14966,2016-11-22 18:26:21,67.9551,135.232
14967,2016-11-22 18:26:22,68.8844,139.0762
14968,2016-11-22 18:26:23,62.3764,125.849
14969,2016-11-22 18:26:24,63.5555,134.5167
14970,2016-11-22 18:26:27,58.4744,118.6035
14971,2016-11-22 18:26:28,57.7034,116.118
14972,2016-11-22 18:26:32,64.2012,122.3882
14973,2016-11-22 18:26:34,58.2856,118.1423
14974,2016-11-22 18:26:35,57.3143,115.0125
14975,2016-11-22 18:26:36,57.2271,114.4117
14976,2016-11-22 18:26:37,59.5609,123.5419
14977,2016-11-22 18:26:38,58.9918,122.3933
14978,2016-11-22 18:26:39,60.1525,119.5701
14979,2016-11-22 18:26:40,57.5454,118.702
14980,2016-11-22 18:26:41,58.2081,113.1223
14981,2016-11-22 18:26:42,60.458,117.2926
14982,2016-11-22 18:26:44,57.8679,116.6641
14983,2016-11-22 18:26:46,58.0928,116.0906
14984,2016-11-22 18:26:49,58.2331,114.4143
14985,2016-11-22 18:26:52,59.2529,120.7142
14986,2016-11-22 18:26:53,60.889,120.4165
14987,2016-11-22 18:26:54,60.132,116.8429
14988,2016-11-22 18:26:55,59.3194,120.3459
14989,2016-11-22 18:26:56,58.0156,115.7714
14990,2016-11-22 18:26:57,60.8627,123.4542
14991,2016-11-22 18:26:58,57.1587,120.4582
14992,2016-11-22 18:26:59,63.6498,120.2554
14993,2016-11-22 18:27:00,60.8617,120.9299
14994,2016-11-22 18:27:02,60.4405,122.6329
14995,2016-11-22 18:27:03,61.7326,117.7281
14996,2016-11-22 18:27:04,60.3152,117.8594
14997,2016-11-22 18:27:05,59.0374,115.9434
14998,2016-11-22 18:27:06,56.3274,117.9337
14999,2016-11-22 18:27:08,56.783,114.5629
15000,2016-11-22 18:27:09,57.9762,114.6262
15001,2016-11-22 18:27:12,58.0904,118.4265
15002,2016-11-22 18:27:13,58.576,115.1775
15003,2016-11-22 18:27:15,56.0394,114.6408
15004,2016-11-22 18:27:17,58.5312,114.2741
15005,2016-11-22 18:27:18,54.9517,112.2716
15006,2016-11-22 18:27:19,56.6463,113.7916
15007,2016-11-22 18:27:21,56.7109,114.4692
15008,2016-11-22 18:27:22,57.9104,116.0754
15009,2016-11-22 18:27:23,56.6799,115.6849
15010,2016-11-22 18:27:24,57.0528,114.9347
15011,2016-11-22 18:27:25,58.1558,117.8353
15012,2016-11-22 18:27:26,58.4803,119.167
15013,2016-11-22 18:27:27,56.4759,114.2522
15014,2016-11-22 18:27:28,57.42,112.0763
15015,2016-11-22 18:27:31,57.5341,114.6914
15016,2016-11-22 18:27:32,57.8529,117.8657
15017,2016-11-22 18:27:33,57.1808,113.3859
15018,2016-11-22 18:27:34,59.93899999999999,121.0033
15019,2016-11-22 18:27:36,58.2755,114.9591
15020,2016-11-22 18:27:37,57.8365,114.8305
15021,2016-11-22 18:27:38,56.7544,117.25
15022,2016-11-22 18:27:40,56.6211,115.0379
15023,2016-11-22 18:27:41,55.1625,108.3497
15024,2016-11-22 18:27:42,57.4473,114.1035
15025,2016-11-22 18:27:43,59.36,116.3923
15026,2016-11-22 18:27:44,56.2207,111.2991
15027,2016-11-22 18:27:45,56.4948,117.3007
15028,2016-11-22 18:27:46,58.3526,115.3791
15029,2016-11-22 18:27:47,59.2037,120.861
15030,2016-11-22 18:27:48,62.5726,120.038
15031,2016-11-22 18:27:53,57.9935,118.7415
15032,2016-11-22 18:27:55,58.5247,119.5011
15033,2016-11-22 18:27:57,60.4844,120.3703
15034,2016-11-22 18:27:58,57.1661,116.5377
15035,2016-11-22 18:27:59,58.3574,116.7822
15036,2016-11-22 18:28:00,60.308,121.0839
15037,2016-11-22 18:28:01,57.0895,117.6712
15038,2016-11-22 18:28:02,56.416,112.4825
15039,2016-11-22 18:28:03,60.0153,122.5406
15040,2016-11-22 18:28:04,58.2978,114.5312
15041,2016-11-22 18:28:05,55.1822,105.2786
15042,2016-11-22 18:28:09,52.1199,104.9532
15043,2016-11-22 18:28:10,54.4967,111.0913
15044,2016-11-22 18:28:12,52.603,105.3144
15045,2016-11-22 18:28:13,52.2023,103.2598
15046,2016-11-22 18:28:14,53.4991,107.711
15047,2016-11-22 18:28:15,53.4684,105.1842
15048,2016-11-22 18:28:16,54.5843,107.9767
15049,2016-11-22 18:28:18,53.2482,105.6383
15050,2016-11-22 18:28:19,53.1951,106.5546
15051,2016-11-22 18:28:20,56.6349,110.1935
15052,2016-11-22 18:28:21,54.6166,109.3649
15053,2016-11-22 18:28:22,56.3504,104.7915
15054,2016-11-22 18:28:24,52.4822,106.3245
15055,2016-11-22 18:28:25,54.3918,105.9817
15056,2016-11-22 18:28:26,53.8926,106.2087
15057,2016-11-22 18:28:27,53.7212,110.5559
15058,2016-11-22 18:28:29,53.2338,106.9583
15059,2016-11-22 18:28:32,53.3911,113.3638
15060,2016-11-22 18:28:34,53.2605,109.0636
15061,2016-11-22 18:28:35,54.5449,107.1861
15062,2016-11-22 18:28:36,52.5953,107.1407
15063,2016-11-22 18:28:37,53.8566,105.1436
15064,2016-11-22 18:28:39,53.2401,105.649
15065,2016-11-22 18:28:40,55.16,108.9818
15066,2016-11-22 18:28:42,54.3075,110.65
15067,2016-11-22 18:28:43,53.8886,104.1993
15068,2016-11-22 18:28:44,53.6711,106.229
15069,2016-11-22 18:28:45,53.4902,111.0059
15070,2016-11-22 18:28:46,53.9979,107.4204
15071,2016-11-22 18:28:47,54.7088,114.6149
15072,2016-11-22 18:28:48,53.6294,109.8283
15073,2016-11-22 18:28:49,54.4371,107.7847
15074,2016-11-22 18:28:50,54.2486,106.63
15075,2016-11-22 18:28:53,53.0916,105.3118
15076,2016-11-22 18:28:55,53.7657,109.6772
15077,2016-11-22 18:28:57,52.4167,106.6705
15078,2016-11-22 18:28:58,54.1777,105.4358
15079,2016-11-22 18:29:00,52.9765,108.4082
15080,2016-11-22 18:29:01,54.1353,107.8512
15081,2016-11-22 18:29:02,54.5595,106.8741
15082,2016-11-22 18:29:03,53.8374,106.5486
15083,2016-11-22 18:29:04,53.1011,106.6686
15084,2016-11-22 18:29:05,53.7271,108.0472
15085,2016-11-22 18:29:06,53.7859,108.3949
15086,2016-11-22 18:29:07,53.4242,109.4203
15087,2016-11-22 18:29:08,54.1797,111.891
15088,2016-11-22 18:29:09,54.0143,106.6566
15089,2016-11-22 18:29:10,55.0545,109.5135
15090,2016-11-22 18:29:13,53.5476,105.5005
15091,2016-11-22 18:29:14,57.2886,108.4193
15092,2016-11-22 18:29:15,53.1211,106.335
15093,2016-11-22 18:29:18,53.6957,106.6126
15094,2016-11-22 18:29:23,53.4963,112.5092
15095,2016-11-22 18:29:24,53.49,107.1111
15096,2016-11-22 18:29:25,53.1575,107.389
15097,2016-11-22 18:29:26,56.4609,108.5011
15098,2016-11-22 18:29:27,52.8922,106.2842
15099,2016-11-22 18:29:28,53.1848,106.4976
15100,2016-11-22 18:29:30,53.2932,103.729
15101,2016-11-22 18:29:31,54.3061,110.8707
15102,2016-11-22 18:29:34,54.263000000000005,106.3406
15103,2016-11-22 18:29:35,55.7608,107.1003
15104,2016-11-22 18:29:39,54.479,108.3764
15105,2016-11-22 18:29:42,53.3255,106.4364
15106,2016-11-22 18:29:43,55.2042,108.5903
15107,2016-11-22 18:29:45,53.16,106.5095
15108,2016-11-22 18:29:46,54.6619,110.603
15109,2016-11-22 18:29:47,53.4813,110.4953
15110,2016-11-22 18:29:48,55.5943,107.2419
15111,2016-11-22 18:29:49,54.0766,110.0535
15112,2016-11-22 18:29:50,53.1065,110.7515
15113,2016-11-22 18:29:51,56.3674,109.0188
15114,2016-11-22 18:29:53,53.6796,106.4016
15115,2016-11-22 18:29:55,53.2551,107.2087
15116,2016-11-22 18:29:56,54.9934,111.8904
15117,2016-11-22 18:29:57,53.4777,107.9305
15118,2016-11-22 18:29:58,53.1218,107.9527
15119,2016-11-22 18:29:59,55.7263,112.8658
15120,2016-11-22 18:30:02,55.988,109.7207
15121,2016-11-22 18:30:04,54.4064,106.2778
15122,2016-11-22 18:30:06,55.3844,109.2912
15123,2016-11-22 18:30:07,54.3225,108.1782
15124,2016-11-22 18:30:35,59.92,107.22
15125,2016-11-22 18:31:00,51.9476,102.0616
15126,2016-11-22 18:32:01,51.352,102.969
15127,2016-11-22 18:32:14,53.6669,107.6491
15128,2016-11-22 18:32:15,53.3533,106.5186
15129,2016-11-22 18:32:16,53.1243,105.7074
15130,2016-11-22 18:32:17,53.1975,107.1635
15131,2016-11-22 18:32:19,54.4217,107.4501
15132,2016-11-22 18:32:20,52.7742,104.3741
15133,2016-11-22 18:32:21,53.0294,103.3961
15134,2016-11-22 18:32:22,54.194,106.6597
15135,2016-11-22 18:32:23,53.7923,107.1401
15136,2016-11-22 18:32:24,54.5132,108.6094
15137,2016-11-22 18:32:25,52.8622,105.7322
15138,2016-11-22 18:32:26,52.565,104.4994
15139,2016-11-22 18:32:27,51.96,104.7825
15140,2016-11-22 18:32:28,55.6955,105.1568
15141,2016-11-22 18:32:33,52.4877,106.4458
15142,2016-11-22 18:32:34,54.1383,108.4057
15143,2016-11-22 18:32:36,53.6094,106.2732
15144,2016-11-22 18:32:38,52.9357,106.3714
15145,2016-11-22 18:32:40,54.0094,106.3485
15146,2016-11-22 18:32:41,53.2247,107.7528
15147,2016-11-22 18:32:42,53.8684,106.4741
15148,2016-11-22 18:32:43,53.7386,104.9027
15149,2016-11-22 18:32:44,55.7149,109.8465
15150,2016-11-22 18:32:45,54.1834,107.2374
15151,2016-11-22 18:32:46,53.7496,105.3881
15152,2016-11-22 18:32:47,53.8288,106.5476
15153,2016-11-22 18:32:50,52.8289,105.1499
15154,2016-11-22 18:32:51,52.2604,105.8658
15155,2016-11-22 18:32:52,52.544,105.4022
15156,2016-11-22 18:32:53,54.4434,109.2017
15157,2016-11-22 18:32:54,56.367,112.9462
15158,2016-11-22 18:32:56,53.2297,108.1409
15159,2016-11-22 18:32:57,53.1748,105.2658
15160,2016-11-22 18:32:58,52.7312,108.5164
15161,2016-11-22 18:32:59,54.2283,108.7345
15162,2016-11-22 18:33:01,52.6507,106.4163
15163,2016-11-22 18:33:02,52.7879,107.6284
15164,2016-11-22 18:33:03,53.2819,106.3588
15165,2016-11-22 18:33:05,56.2232,108.7576
15166,2016-11-22 18:33:06,53.4572,106.5886
15167,2016-11-22 18:33:07,55.0051,112.4314
15168,2016-11-22 18:33:10,53.108,107.1452
15169,2016-11-22 18:33:11,53.6947,105.5497
15170,2016-11-22 18:33:12,54.9219,106.58
15171,2016-11-22 18:33:13,53.9792,107.5913
15172,2016-11-22 18:33:14,53.9796,107.8402
15173,2016-11-22 18:33:15,56.3557,112.2764
15174,2016-11-22 18:33:16,53.8782,107.414
15175,2016-11-22 18:33:17,55.1003,110.1705
15176,2016-11-22 18:33:18,54.983,109.4408
15177,2016-11-22 18:33:19,53.601000000000006,106.7796
15178,2016-11-22 18:33:22,53.3672,107.47
15179,2016-11-22 18:33:24,53.9979,104.3806
15180,2016-11-22 18:33:25,54.2382,109.416
15181,2016-11-22 18:33:26,53.7307,106.2733
15182,2016-11-22 18:33:27,53.2508,108.5399
15183,2016-11-22 18:33:28,53.6855,109.1355
15184,2016-11-22 18:33:29,55.0026,107.2472
15185,2016-11-22 18:33:31,54.41,109.1935
15186,2016-11-22 18:33:33,53.8077,106.6933
15187,2016-11-22 18:33:34,52.7487,107.4692
15188,2016-11-22 18:33:36,53.6151,108.5134
15189,2016-11-22 18:33:37,54.7287,109.6169
15190,2016-11-22 18:33:38,54.8798,109.3691
15191,2016-11-22 18:33:39,53.6408,105.7927
15192,2016-11-22 18:33:41,53.7397,107.3337
15193,2016-11-22 18:33:42,54.0435,109.4714
15194,2016-11-22 18:33:43,52.6025,104.5711
15195,2016-11-22 18:33:44,53.2219,109.3382
15196,2016-11-22 18:33:45,54.3335,116.9569
15197,2016-11-22 18:33:46,54.1324,108.1795
15198,2016-11-22 18:33:48,53.7,106.523
15199,2016-11-22 18:33:50,54.3764,108.0521
15200,2016-11-22 18:33:51,54.8956,109.9564
15201,2016-11-22 18:33:54,53.332,107.28
15202,2016-11-22 18:33:55,55.8162,114.7474
15203,2016-11-22 18:33:56,54.1435,110.3658
15204,2016-11-22 18:33:57,54.3433,107.8346
15205,2016-11-22 18:33:58,52.583,106.8908
15206,2016-11-22 18:33:59,53.0667,105.2352
15207,2016-11-22 18:34:01,53.9777,108.6386
15208,2016-11-22 18:34:02,53.5228,108.3395
15209,2016-11-22 18:34:03,54.1193,105.1241
15210,2016-11-22 18:34:04,53.2176,109.5631
15211,2016-11-22 18:34:06,55.9331,113.0136
15212,2016-11-22 18:34:07,53.56399999999999,105.6307
15213,2016-11-22 18:34:09,53.5439,108.5578
15214,2016-11-22 18:34:10,55.128,109.544
15215,2016-11-22 18:34:40,52.3471,102.615
15216,2016-11-22 18:34:52,51.3396,103.8351
15217,2016-11-22 18:35:53,51.7305,102.8414
15218,2016-11-22 18:36:19,53.9801,107.9101
15219,2016-11-22 18:36:21,52.8971,103.3873
15220,2016-11-22 18:36:22,54.2354,107.6608
15221,2016-11-22 18:36:25,55.6322,107.9182
15222,2016-11-22 18:36:26,53.9637,106.6348
15223,2016-11-22 18:36:27,54.2406,106.7492
15224,2016-11-22 18:36:28,52.608,105.7867
15225,2016-11-22 18:36:30,54.4278,107.1755
15226,2016-11-22 18:36:31,52.8373,106.8375
15227,2016-11-22 18:36:34,56.6929,109.3418
15228,2016-11-22 18:36:35,53.9867,106.8167
15229,2016-11-22 18:36:36,54.6327,107.9108
15230,2016-11-22 18:36:37,54.6828,108.3649
15231,2016-11-22 18:36:38,53.013000000000005,107.3416
15232,2016-11-22 18:36:39,53.6311,107.3769
15233,2016-11-22 18:36:41,54.8765,105.7322
15234,2016-11-22 18:36:42,54.7539,109.5263
15235,2016-11-22 18:36:43,53.9086,109.0423
15236,2016-11-22 18:36:44,53.1117,105.8941
15237,2016-11-22 18:36:47,55.1795,107.7958
15238,2016-11-22 18:36:48,52.5781,107.4625
15239,2016-11-22 18:36:49,53.6019,105.5494
15240,2016-11-22 18:36:50,53.5571,107.689
15241,2016-11-22 18:36:53,53.0713,108.2637
15242,2016-11-22 18:36:54,53.3606,108.1127
15243,2016-11-22 18:36:55,53.8528,107.4452
15244,2016-11-22 18:36:57,54.8431,115.9261
15245,2016-11-22 18:36:59,53.5905,110.0175
15246,2016-11-22 18:37:00,53.3024,106.6426
15247,2016-11-22 18:37:02,53.7786,107.6182
15248,2016-11-22 18:37:03,53.419,106.9161
15249,2016-11-22 18:37:04,53.0711,105.506
15250,2016-11-22 18:37:05,54.1233,107.9375
15251,2016-11-22 18:37:07,54.3386,108.5363
15252,2016-11-22 18:37:08,54.4822,109.3248
15253,2016-11-22 18:37:09,53.2766,106.2403
15254,2016-11-22 18:37:10,55.4333,106.7003
15255,2016-11-22 18:37:11,54.0461,108.8521
15256,2016-11-22 18:37:14,54.9266,106.1078
15257,2016-11-22 18:37:15,54.5566,105.9323
15258,2016-11-22 18:37:16,54.1247,105.5937
15259,2016-11-22 18:37:18,55.3748,109.7105
15260,2016-11-22 18:37:20,52.7885,108.389
15261,2016-11-22 18:37:22,53.6363,107.4013
15262,2016-11-22 18:37:23,54.4438,108.8993
15263,2016-11-22 18:37:24,53.3942,108.335
15264,2016-11-22 18:37:26,53.3719,108.1892
15265,2016-11-22 18:37:27,52.3685,106.4497
15266,2016-11-22 18:37:28,55.5987,109.9371
15267,2016-11-22 18:37:29,54.1065,106.5671
15268,2016-11-22 18:37:30,53.8594,107.9704
15269,2016-11-22 18:37:31,53.1998,110.0209
15270,2016-11-22 18:37:33,56.4827,109.5183
15271,2016-11-22 18:37:35,54.0379,107.6805
15272,2016-11-22 18:37:37,54.6699,106.726
15273,2016-11-22 18:37:38,54.582,110.9999
15274,2016-11-22 18:37:39,53.4958,107.1447
15275,2016-11-22 18:37:40,52.9217,104.9505
15276,2016-11-22 18:37:41,52.8905,107.4204
15277,2016-11-22 18:37:42,53.0237,108.1384
15278,2016-11-22 18:37:45,52.7234,106.7924
15279,2016-11-22 18:37:46,56.152,123.3723
15280,2016-11-22 18:37:48,55.3998,110.4405
15281,2016-11-22 18:37:49,53.7374,107.6744
15282,2016-11-22 18:37:50,52.8906,106.2078
15283,2016-11-22 18:37:52,53.1401,108.2223
15284,2016-11-22 18:37:53,54.8027,114.1613
15285,2016-11-22 18:37:56,54.413,107.3789
15286,2016-11-22 18:37:58,54.6524,106.251
15287,2016-11-22 18:37:59,56.211000000000006,109.3063
15288,2016-11-22 18:38:01,54.681,107.0654
15289,2016-11-22 18:38:02,54.6771,110.8486
15290,2016-11-22 18:38:03,54.8525,112.454
15291,2016-11-22 18:38:10,53.7496,108.6368
15292,2016-11-22 18:38:12,58.0264,106.8476
15293,2016-11-22 18:38:13,55.5056,107.6215
15294,2016-11-22 18:38:14,54.2895,108.9252
15295,2016-11-22 18:38:15,54.5062,109.1546
15296,2016-11-22 18:38:16,54.3727,107.5695
15297,2016-11-22 18:40:22,53.1362,106.5861
15298,2016-11-22 18:40:23,53.687,106.2499
15299,2016-11-22 18:40:24,53.2965,107.8825
15300,2016-11-22 18:40:25,54.2376,110.2607
